,name,menu,address,zzim,rating
19578,순남시래기,"시래기국, 시래기, 막걸리",서울특별시 영등포구 여의도동 14-21 엘지여의도에클라트 지하1층,8,27점
19579,플라잉볼익스프레스,"수제버거, 햄버거, 피맥",서울특별시 영등포구 여의도동 25-11,11,27점
19580,명동식당,"닭볶음탕, 맥주, 술집",서울특별시 영등포구 영등포동7가 70-1,0,27점
19581,동경야시장,"술집, 이자카야, 얼음생맥주",서울특별시 영등포구 영등포동3가 16-5,1,27점
19582,역전할머니맥주,"얼음맥주, 먹태, 맥주",서울특별시 영등포구 영등포동3가 14-1,0,27점
19583,월향,"곰탕, 막걸리, 술집",서울특별시 영등포구 여의도동 25-11,34,27점
19584,농부와닭동네,"닭, 치킨, 맥주",서울특별시 영등포구 여의도동 21-3,15,27점
19585,여의꽃섬,"부대찌개, 스테이크전문, 막걸리",서울특별시 영등포구 여의도동 43,25,26점
19586,바로바로전집,"전집, 가정식백반, 막걸리",서울특별시 영등포구 문래동3가 58-21,10,26점
19587,광,"이자카야, 돈까스, 일본맥주",서울특별시 영등포구 당산동6가 339-1,1,26점
19588,에이,"닭꼬치, 술집, 맥주",서울 영등포구 문래동2가 42-4,3,25점
19589,또순이네,"토시살, 된장찌개, 등심",서울특별시 영등포구 양평동4가 81,229,72점
19590,송원,"돼지갈비, 무생채비빔밥, 갈비",서울특별시 영등포구 문래동4가 8-18,104,63점
19591,오돌,"꼬들살, 고기집, 고깃집",서울특별시 영등포구 당산동4가 1-145,97,62점
19592,창고43,"한우, 깍두기볶음밥, 등심",서울특별시 영등포구 여의도동 36-2,82,61점
19593,값진식육,"숙성한우, 한우",서울특별시 영등포구 문래동3가 77-43,105,58점
19594,구아이,"야끼니꾸, 소고기, 꽃갈비살",서울특별시 영등포구 여의도동 44-14,113,58점
19595,태인양꼬치,"양갈비, 양밥, 갈비",서울특별시 영등포구 영등포동3가 7-34,86,53점
19596,기찻길연탄불생고기,"생고기, 껍데기, 갈비살",서울특별시 영등포구 당산동6가 320,53,53점
19597,도쿄등심,"오마카세, 한우, 등심",서울특별시 영등포구 여의도동 35-3,17,52점
19598,라무진,"양갈비, 양고기, 화로구이",서울특별시 영등포구 여의도동 45-19,28,52점
19599,에덴식당,"산나물비빔밥, 불고기",서울특별시 영등포구 여의도동 36,47,52점
19600,육영토종한우,"한우, 정육식당, 꽃등심",서울특별시 영등포구 당산동4가 32-111,45,51점
19601,월화고기,"삼겹살, 김치말이국수, 갈매기살",서울특별시 영등포구 문래동3가 55-5,21,51점
19602,문래동돈까스,"생등심, 돈까스",서울특별시 영등포구 문래동2가 56-1,8,51점
19603,육갑식당,"고기집, 소고기, 고깃집",서울특별시 영등포구 당산동6가 326-3,22,46점
19604,민소,"한우전문, 한우",서울특별시 영등포구 여의도동 14-34,20,45점
19605,돈꼬불,"돼지꼬리, 고깃집, 냉동삼겹살",서울특별시 영등포구 문래동3가 58-2,8,45점
19606,경천애인2237,"소고기, 한우, 갈비탕",서울특별시 영등포구 여의도동 45-1,10,44점
19607,아리수만찬,"불고기, 갈비찜, 등심",서울특별시 영등포구 양화동 32-1,5,44점
19608,인기명,"조개찜, 갈비찜, 갈비",서울특별시 영등포구 양평동4가 80,28,42점
19609,본가,"우삼겹, 숯불우삼겹, 갈비살",서울특별시 영등포구 문래동3가 55-5,6,42점
19610,용범이네,"껍데기, 고기집, 오겹살",서울특별시 영등포구 영등포동3가 14-5 지상 1층,6,42점
19611,동성양꼬치,"양꼬치, 꿔바로우, 갈비살",서울특별시 영등포구 영등포동3가 7-25,4,42점
19612,채윤희,"닭구이, 술집, 돼지갈비",서울특별시 영등포구 문래동3가 58-84,28,41점
19613,윤달오리전문점,"오리고기, 해신탕, 불고기",서울특별시 영등포구 영등포동6가 95-7,12,41점
19614,장사랑,"바싹불고기, 들깨수제비, 불고기",서울특별시 영등포구 영등포동4가 442,40,40점
19615,본토박이,"쌈밥, 제육쌈밥, 차돌박이",서울특별시 영등포구 여의도동 35-2,33,40점
19616,중화양꼬치,"양꼬치, 샤브샤브, 갈비살",서울특별시 영등포구 영등포동3가 7-28,13,40점
19617,와세다야,"야끼니꾸, 화로구이, 안창살",서울특별시 영등포구 여의도동 23,28,39점
19618,부일갈비,"돼지갈비, 돼지껍데기, 갈비",서울특별시 영등포구 영등포동3가 23-11,19,39점
19619,순흥골,"돼지갈비, 스테이크, 갈비",서울특별시 영등포구 신길동 3741-53,27,38점
19620,만가옥,"한식레스토랑, 불고기, 갈비탕",서울특별시 영등포구 여의도동 30-3,26,38점
19621,원조나주곰탕,"곰탕, 한우, 한우곰탕",서울특별시 영등포구 영등포동2가 94-24,5,38점
19622,숙달돼지,"돼지고기, 삼겹살, 고기집",서울특별시 영등포구 양평동1가 13-18,16,38점
19623,카레오,"카레, 카레우동, 생등심",서울특별시 영등포구 여의도동 47,11,38점
19624,징기스,"양고기, 양갈비, 고기집",서울특별시 영등포구 영등포동3가 11-5,8,37점
19625,교대이층집,"삼겹살, 통삼겹, 고기집",서울특별시 영등포구 여의도동 45-3 2층,2,37점
19626,마초갈비,"생갈비, 고기집",서울특별시 영등포구 여의도동 17,23,36점
19627,육부장,"고기집, 삼겹살",서울특별시 영등포구 당산동 121-73,1,36점
19628,오유미당,"돈카츠, 생등심, 등심돈카츠",서울 영등포구 당산동3가 228-19,0,36점
19629,강한고집,"삼겹살무한리필, 고기집",서울특별시 영등포구 여의도동 13-22,30,36점
19630,흑돈가,"흑돼지, 멜젓, 고기집",서울특별시 영등포구 여의도동 44-3,26,36점
19631,갈빗,"소갈비살, 고기집",서울시 영등포구 문래동2가 16,1,35점
19632,영등포,"껍데기, 특수부위, 고기집",서울특별시 영등포구 영등포동3가 3-11,3,35점
19633,태양생고기,"가브리살, 생고기, 고기집",서울특별시 영등포구 영등포동8가 49,11,35점
19634,시골쌈밥,"쌈밥, 돌솥밥, 삼겹살",서울특별시 영등포구 양평동1가 28-1,9,34점
19635,도동집,"벤또, 술집, 불고기",서울특별시 영등포구 신길6동 4377-1,13,34점
19636,삼겹살전문점,"삼겹살, 고기집, 고깃집",서울특별시 영등포구 당산동 121-115,4,34점
19637,고집,"연탄불고기, 연어사시미, 고추장불고기",서울특별시 영등포구 당산동6가 328-4,12,34점
19638,이치류,"양고기, 양갈비, 생등심",서울특별시 영등포구 여의도동 45-14,4,33점
19639,무한연어,"연어무한리필, 연어, 삼겹살",서울특별시 영등포구 영등포동3가 23-25,37,33점
19640,맘스터치,"치킨, 치킨버거, 불고기",서울특별시 영등포구 문래동3가 83-3,0,33점
19641,프라임한우,"한우, 한정식, 갈비탕",서울특별시 영등포구 여의도동 14-15,5,32점
19642,황소갈비,"토시살, 소고기, 갈비",서울특별시 영등포구 여의도동 35-5 여의도종합상가 3층 311~13호,6,32점
19643,훈장골,"갈비, 돼지왕갈비",서울특별시 영등포구 신길동 192-188,2,32점
19644,바삭하게,"수제돈까스, 돈까스, 생등심",서울특별시 영등포구 양평동4가 85-1,5,31점
19645,문래돼지불백,"돼지불백, 불백, 돼지불고기",서울시 영등포구 문래동 58-98,18,31점
19646,투뿔등심,"등심, 한우",서울특별시 영등포구 여의도동 23-10,14,31점
19647,고기장인,"삼겹살, 고기집",서울 영등포구 당산동1가 185-33,1,31점
19648,비원,"돼지갈비, 고기집",서울특별시 영등포구 당산동5가 9-3 당산역 효성해링턴타워 206호,1,31점
19649,영등포꽃삼,"삼겹살, 통삼겹, 갈매기살",서울특별시 영등포구 영등포동3가 10-24,15,31점
19650,원조,"삼겹살, 고기집, 고깃집",서울특별시 영등포구 당산동3가 228-1,6,30점
19651,차돌백이집,,서울시 영등포구 영등포동2가 291-2,3,30점
19652,이천가든,"가마솥밥, 불백, 삼겹살",서울시 영등포구 영등포동4가 442 타임스퀘어 3층,2,30점
19653,돈블랑,"삼겹살, 고기집",서울특별시 영등포구 여의도동 44-31 2층,0,30점
19654,오유미당,"돈까스, 생등심, 등심돈카츠",서울 영등포구 문래동6가 19 1층 103호 문래 SK V1 center,1,30점
19655,옴팡집,"특수부위, 소고기, 갈비탕",서울시 영등포구 여의도동 13-3,41,29점
19656,마츠리,"와규, 고기집, 갈비살",서울특별시 영등포구 문래동4가 9-9,5,29점
19657,동경화로,"소고기, 등심, 갈비살",서울특별시 영등포구 문래동3가 55-5,7,29점
19658,초대창,"곱창, 대창, 갈비",서울특별시 영등포구 문래동3가 55-5,4,29점
19659,장군집,"돼지부속, 갈매기살, 고기집",서울특별시 영등포구 양평동2가 33-42,11,29점
19660,봉피양,"평양냉면, 냉면, 갈비",서울특별시 영등포구 영등포동 618-496,4,29점
19661,광화문국밥,"돼지국밥, 국밥, 돼지불고기",서울특별시 영등포구 여의도동 34-8,2,29점
19662,은성회관,"갈비탕, 양념갈비",서울특별시 영등포구 여의도동 44-32,5,29점
19663,양남한우정육식당,"정육식당, 한우, 꽃등심",서울특별시 영등포구 양평동1가 28-2,8,28점
19664,양촌리,"고깃집, 김치, 갈비살",서울특별시 영등포구 영등포동6가 3-2,2,28점
19665,대박굼터,"껍데기, 고기집, 고깃집",서울특별시 영등포구 당산동6가 333-2,9,28점
19666,천지면옥,"평양냉면, 함흥냉면, 갈비찜",서울특별시 영등포구 여의도동 13 진미파라곤빌딩 1층,4,28점
19667,원효숯불갈비,"돼지갈비, 갈비",서울특별시 영등포구 영등포동7가 65-7,3,28점
19668,냅다,"냉동삼겹살, 고기집",서울특별시 영등포구 여의도동 14-31,6,28점
19669,연탄불,"김치찌개, 고기집, 돼지갈비",서울특별시 영등포구 당산동3가 555-1,5,27점
19670,해바라기정육식당,"정육식당, 소고기, 고기집",서울특별시 영등포구 신길1동 65-80,14,27점
19671,삼풍숯불갈비,"숯불갈비, 갈비",서울특별시 영등포구 당산동3가 91-1,3,27점
19672,하이미트,"고기뷔페, 고기무한리필, 갈매기살",서울특별시 영등포구 영등포동3가 3-2,38,27점
19673,그대와고기,"안창살, 고기집",서울특별시 영등포구 영등포동7가 29-105,3,27점
19674,바니스,"파스타, 레스토랑, 불고기",서울시 영등포구 당산동4가 32-2 로얄프라자 1층 101호,2,27점
19675,돈될놈,"근고기, 고기집, 고깃집",서울특별시 영등포구 문래동3가 55-5,9,27점
19676,등쳐먹는갈비,"등갈비, 갈비",서울 영등포구 당산동3가 278-1 등쳐먹는갈비,7,27점
19677,한양원,"양대창, 대창, 양념소갈비살",서울시 영등포구 여의도동 44-36,13,27점
19678,대문집,"바싹불고기, 삼겹살",서울특별시 영등포구 여의도동 26-5 대오빌딩 지하1층,2,27점
19679,청도양꼬치,"양꼬치, 꿔바로우, 등갈비",서울시 영등포구 영등포동3가 23-24,13,26점
19680,이한스시,"스시, 일식, 생선회",서울특별시 영등포구 당산동1가 256-184,158,67점
19681,최우영수산,"횟집, 모듬회",서울특별시 영등포구 당산동1가 79-5,227,67점
19682,더핸드,"이자카야, 사시미, 숙성회",서울특별시 영등포구 당산동1가 449,36,55점
19683,갓포쿠,"일식, 이자카야, 회덮밥",서울특별시 영등포구 여의도동 25-11,48,53점
19684,최우영식당,"회정식, 초밥, 횟집",서울특별시 영등포구 영등포동3가 12-7,61,51점
19685,반샤쿠,"이자카야, 생새우, 모듬회",서울특별시 영등포구 영등포동3가 19-2,76,50점
19686,중앙참치식당,"참치, 참치전문, 생선회",서울특별시 영등포구 영등포동5가 34-33,15,47점
19687,슈치쿠,"오마카세, 일식당, 생선회",서울 영등포구 여의도동 60 58층,30,47점
19688,은행골,"초밥, 참치초밥, 참치회",서울특별시 영등포구 영등포동4가 63,28,43점
19689,오징어마을,"오징어, 오징어회, 광어회",서울특별시 영등포구 영등포동3가 11-13,15,42점
19690,제주회집,"대방어, 횟집, 물회",서울특별시 영등포구 당산동6가 328-5,18,41점
19691,쿠마,"오마카세, 일식집, 생선회",서울시 영등포구 여의도동 44-13 충무빌딩 2층,60,41점
19692,오도시,"스시, 일식당, 회덮밥",서울특별시 영등포구 당산동5가 32-1,4,40점
19693,신복촌,"우럭, 맑은탕, 자연산회",서울특별시 영등포구 여의도동 44-21,17,38점
19694,어도,"일식집, 일식, 자연산회",서울시 영등포구 여의도동 36 (롯데캐슬엠파이어 B1F 107호),14,37점
19695,연안식당,"꼬막비빔밥, 꼬막, 물회",서울특별시 영등포구 문래동3가 55-5,10,37점
19696,달맞이,"꽃게탕, 간장게장, 물회",서울특별시 영등포구 여의도동 16-2,15,36점
19697,포항물회,"문어숙회, 물회, 고등어회",서울특별시 영등포구 영등포동8가 31-22,6,36점
19698,신송한식,"대구탕, 멸치회, 멸치회무침",서울특별시 영등포구 여의도동 25-6,29,33점
19699,무한연어,"연어무한리필, 연어, 연어회",서울특별시 영등포구 영등포동3가 23-25,37,33점
19700,남도마루,"남도음식, 막걸리, 생선회",서울특별시 영등포구 여의도동 15-24,30,33점
