,station,name,ribbonType,menu,priceRange
726,동작,다성반점,NOT,"짜장면(4천원), 짬뽕(4천5백원), 탕수육(1만4천원)",1만원 미만
727,동작,다연김밥,NOT,"원조(유부) 김밥, 햄·맛살 김밥(각 2천원), 얼큰이(고추) 김밥, 치즈김밥(각 2천8백원)",1만원 미만
728,동작,다채(대방점),NOT,"곤드레나물솔밥(1만원), 영양솔밥(1만원), 쌈밥정식(1만2천원), 생삼겹살(1만2천원), 생항정살(1만8천원), 한우차돌박이(2만5천원), 한우생등심(3만8천원)",1~2만원대
729,동작,단아한정식,NOT,"산정식(1만8천원), 바다정식(2만5천원), 무지개정식(3만5천원), 하늘정식(5만원)",1~2만원대
730,동작,대성관,NOT,"짜장면(5천원), 부추굴짬뽕(8천원), 볶음밥(7천원), 탕수육(소 1만8천원, 대 2만5천원), 동파육, 오향장육(각 시가), 양장피(중 3만원, 대 3만5천원)",1만원 미만
731,동작,동작노을카페,NOT,"베리에이션커피(3천원~4천5백원), 스낵(5천원~1만원), 과일스무디(4천9백원~6천9백원)",1만원 미만
732,동작,만리장성,NOT,"짜장면(4천5백원), 짬뽕(5천원), 볶음밥(5천5백원), 잡채밥(6천원), 탕수육(소 1만4천원, 중 1만7천원, 대 2만4천원), 소고기탕수육(2만5천원)",1만원 미만
733,동작,만주고육관,NOT,"양고기(9천원), 소고기볶음(1만3천원), 소고기완자(1만3천원), 궈바로우(1만2천원)",1~2만원대
734,동작,모모치,NOT,"모모치카레(4천원), 매운돼지불고기카레(5천5백원), 소불고기카레(5천9백원), 크림카레(4천9백원~5천5백원), 케이준치킨샐러드(4천5백원)",1만원 미만
735,동작,바다회세꼬시,NOT,"활어회모둠(3~4인 6만5천원), 가을전어(시가), 구룡포과메기(시가), 막회, 물회(각 2~3인 3만5천원), 강원도참가자미세꼬시(중 5만원, 대 6만5천원), 연포탕, 낙지볶음, 낙지초무침(각 시가)",2~4만원대
736,동작,바다횟집,NOT,"모둠회(중 7만원, 대 8만원)",4~10만원대
737,동작,부안수산,NOT,활어회(시가),2~4만원대
738,동작,브레드덕,NOT,"무화과캉파뉴(4천5백원), 플레인치아바타(2천원), 올리브치아바타(2천5백원)",1만원 미만
739,동작,사이공리,NOT,"쌀국수, 반미, 비빔쌀국수(각 5천원), 스프링롤(1개 2천원, 3개 5천원)",1만원 미만
740,동작,삼목등심,NOT,"와규프리미엄(150g 2만6천원), 와규스페셜(150g 2만원), 와규불초밥(1만9천원), 와규된장찌개(3천원), 볶음밥(2천원)",2~4만원대
741,마곡나루,루즈페퍼,RIBBON_ONE,"젤리연어(2만3천원), 소꼬리찜(3만5천원), 강파뉴(2천원), 스윗빈마스카포네(1만원), 부라타치즈(1만원), 허니칩카망베르(1만3천원), 새우카수엘라(1만5천원), 루즈페퍼플레이트(2만원), 파스타(1만6천원~2만원), 리조토(1만8천원~2만원)",2~4만원대
742,마곡나루,마나식당,NOT,"수비드허니스테이크(230g  2만1천원), 바지락술찜(1만3천원), 비프스튜(2만3천원), 우삼겹배추찜(1만4천원),  전통주(1만7천원~4만3천원), 전통주칵테일(1잔 8천원~1만원)",2~4만원대
743,망우,경발원,RIBBON_ONE,"짜장면, 짬뽕, 우동(각 6천원), 깐풍기(3만원), 팔보채(소 4만원, 중 6만원, 대 8만원)",2~4만원대
744,망우,경한식,NOT,코스(문의),4~10만원대
745,망우,봉이만두,NOT,"부추만두(8개 5천원), 만둣국(7천원)",1만원 미만
746,망우,초록뜰,NOT,"들깨칼국수(5천원), 버섯탕수육(8천원), 냉콩국수,옹심이팥죽(각 7천원)",1만원 미만
747,모란,옥류담,RIBBON_ONE,"평양물냉면, 평양비빔냉면, 온면, 평양회냉면(각 1만1천원), 녹두지짐(1만원), 꿩냉면(1만3천원), 꿩만두(8천원) ",1~2만원대
748,모란,궁채(모란점),NOT,"궁중불고기(1인 1만원), 해물낙지순두부전골(중 2만원, 대 2만5천원), 함지박비빔밥(1인 6천5백원, 2인 1만2천원), 불낙철판비빔밥(2인 1만4천원, 3인 2만원), 비빔밥(6천원~6천9백원)",2~4만원대
749,미금,기장산꼼장어,NOT,곰장어(시가),2~4만원대
750,미금,오끼참치(분당본점),NOT,"참치보통(1인 3만5천원), 참치스페셜(1인 4만5천원), 참치특스페셜(1인 5만5천원)",4~10만원대
751,보문,겐지,RIBBON_ONE,"정식요리(6만원, 7만5천원, 7만9천원), 코스요리(9만원, 13만원, 14만원) ",4~10만원대
752,보문,놈파스타,RIBBON_ONE,"놈샐러드(6천원), 샐러드세트(6천원), 쉬림프크림파스타(1만2천원), 고르곤졸라유자(런치1만1천9백원, 디너1만3천5백원)",1~2만원대
753,보문,리이케커피 ,RIBBON_ONE,"드립커피, 카페오레(각 6천원), 아포카토(8쳔원), 제주레몬(7천원), 치즈케이크(5천원), 닙스베리비스킷(2천원), 원두(50g 6천원, 200g 1만8천원, 500g 2만9천원)",1만원 미만
754,보문,문화농원,RIBBON_ONE,"보리비빔밥(6천원), 산채더덕비빔밥(8천원), 닭볶음탕(3만8천원), 한방닭백숙(4만6천원) ",1만원 미만
755,보문,안동반점,RIBBON_ONE,"짜장면(5천원), 짬뽕, 우동, 볶음밥(각 6천원), 탕수육, 양장피, 깐풍기, 라조기(각 소 2만2천원, 중 2만7천원, 대 3만5천원), 팔보재, 류산슬(각 소 2만5천원, 중 3만5천원, 대 4만5천원)",1만원 미만
756,보문,이조한정식,RIBBON_ONE,"한정식코스(2만5천원, 3만5천원, 4만5천원, 5만5천원) ",4~10만원대
757,보문,강풍돼지갈비,NOT,돼지갈비(300g 1만3천원),1~2만원대
758,보문,고향콩나물집,NOT,콩나물밥(5천원),1만원 미만
759,보문,랑꽁뜨레(보문관광단지점),NOT,"베르그타이거(4천원), 블루베리식빵(3천원), 통밀스콘(2천원), 코코넛브리오슈(3천원), 호두마루(3천5백원), 튀김소보루(1천8백원), 마롱파이(1천8백원), 팥빙수(6천원)",1만원 미만
760,보문,레이크사이드,NOT,"점심_평일(어른 2만5천원, 유아~어린이 1만5천원), 주말·공휴일·벚꽃시즌(어른 3만2천원, 어린이 2만1천원, 유아 1만6천원)
저녁_월~목(어른 3만6천원, 어린이 2만5천원, 유아 1만7천원), 금요일(어른 3만9천원, 어린이 2만6천원, 어린이 1만8천원), 토·일·공휴일(어른 4만2천원, 어린이 2만7천원, 유아 1만9천원)",2~4만원대
761,보문,무지개한정식,NOT,"정식(5만원, 4만원, 3만원, 2만5천원, 2만원, 1만5천원, 1만원)",2~4만원대
762,보문,보문손칼국수,NOT,"손칼국수, 보리밥, 잔치국수(각 3천5백원) ",1만원 미만
763,보문,산성숯불갈비,NOT,"한우갈빗살, 한우등심(각 110g 2만원), 한우안창살(110g 2만5천원), 한우떡갈비 순두부뚝배기정식(1만원)",4~10만원대
764,보문,산해,NOT,"석쇠구이(2인 이상, 1인 9천원), 청국장(8천원), 김치찜(2인 이상, 1인 1만원), 간장게장(2만원) ",1~2만원대
765,보문,소담,NOT,"메밀국수, 유부우동, 새우튀김우동, 어묵우동(각 6천5백원), 돌냄비우동, 돌솥비빔밥, 냉콩국수(각 7천원), 통만두(5천5백원)",1만원 미만
766,보문,솔미가,NOT,"솔미가밥상(2인 이상, 1인 1만5천원), 한우불고기밥상(2인 이상, 1인 1만8천원)",2~4만원대
767,보문,신신식당,NOT,"우렁각시쌈밥(9천원), 우렁초장회(3만원), 우렁무침(2만5천원)",1만원 미만
768,보문,실크로드,NOT,"삼선짜장(8천원), 잡탕밥(1만2천원), 라조기(2만2천원), 광동식오리구이(2만9천원), 코스A(5만9천원), 코스B(7만5천원), 송이전복짬뽕(1만9천원)",2~4만원대
769,보문,아리랑,NOT,"한정식코스(5만원), 갈비찜정식(2만5천원)",2~4만원대
770,보문,아사카와,NOT,"모둠생선회(1인 5만원), 생선회정식(3만5천원), 모둠초밥(4만원)",4~10만원대
771,보문,인도이웃,NOT,"돈가스커리(7천원), 소고기튀김커리(7천원) 외 커리(7천원~8천원대)",1만원 미만
772,보문,조가네떡갈비쌈밥,NOT,"소떡갈비정식(1만원), 돼지쌈밥정식(1만1천원), 소불고기쌈밥정식(1만3천원)",1~2만원대
773,보문,태조감자국,NOT,"감자국(소 1만1천원, 중 1만4천원, 대 1만9천원, 특 2만4천원)",1~2만원대
774,보문,태조감자국(성신여대점),NOT,"감자국(소 1만7천원, 중 2만원, 대 2만5천원, 특 3만원)",1~2만원대
775,보문,토함,NOT,"산채비빔밥(8천원), 동태찌개정식, 산채정식(각 1만원), 고등어조림정식(1만1천원), 갈치조림정식(1만3천원) ",1~2만원대
776,보문,홍복작은면가게,NOT,"홍복면, 쟁반짜장(7천원), 유니짜장(3천원), 짬뽕(4천5백원), 간짜장(6천원), 깐풍육(소 1만4천원, 대 2만8천원), 탕수육(소 1만2천원, 중 1만8천원, 대 2만3천원) ",1만원 미만
777,보문,화산운수대통한우,NOT,"토시살(120g 2만3천원), 안창살(120g 2만3천원), 한우갈비살(120g 2만원), 육회(200g 2만원)",4~10만원대
778,보문,디스러프,ATTENTION,"디스러프(6천원), 에스프레소(4천5백원), 아메리카노(4천5백원), 라테(5천원), 에이드(5천원)",1만원 미만
779,복정,만복정,RIBBON_ONE,"한정식(2만2천원, 2만7천원, 3만6천원) ",2~4만원대
780,복정,참좋은생각,RIBBON_ONE,"행복정식(5만5천원), 향기정식(3만5천원), 참정식(2만3천원), 꽃정식(1만8천원), 야채전(1만2천원), 단호박강정(12개 1만2천원) ",2~4만원대
781,복정,다복정,NOT,"복찜(대 6만원, 중 5만원, 소 4만원), 복탕(1인 1만7천원), 아귀찜(대 5만원, 중 4만원, 소 3만원), 아귀찜(1인 1만3천원)",2~4만원대
782,복정,만복정,NOT,"밴댕이회정식(2인 3만원), 밴댕이회(소 2만원, 중 3만원, 대 4만원), 소머리국밥(8천원), 바지락칼국수(6천원) ",2~4만원대
783,복정,오복정,NOT,"돌솥비빔밥, 콩나물국밥(각 8천원), 돌보쌈(1만원)",1만원 미만
784,복정,장씨복집,NOT,"복탕(9천원), 복불고기(1만2천원), 복튀김(1만5천원), 복정식(1만7천원, 특대 2만원)",1~2만원대
785,부평,평양면옥,RIBBON_TWO,"냉면, 만둣국(각 1만1천원), 제육(1만8천원), 수육(2만2천원) ",1~2만원대
786,부평,개화,RIBBON_ONE,"유니짜장, 짬뽕(각 6천원), 삼선간짜장, 삼선짬뽕(각 7천5백원), 볶음밥(6천5백원), 중국식냉면(9천원), 탕수육(소 2만원, 대 3만원), 오향장육(2만5천원), 양장피(3만원), 전가복(8만5천원) ",1만원 미만
787,부평,광릉한옥집,RIBBON_ONE,"돼지숯불고기메밀쌈(200g 1만2천원), 소숯불고기메밀쌈(200g 2만원), 평양냉면(1만원), 비빔막국수(8천원) ",1~2만원대
788,부평,구포집,RIBBON_ONE,"추어탕(9천원), 복국, 회비빔밥(각 1만3천원), 생선초밥(1만8천원), 생대구탕(2만원), 파전(1만5천원), 생선회(4만원), 생선회정식(3만원) ",1만원 미만
789,부평,복화루,RIBBON_ONE,"간짜장(7천원), 짬뽕(6천5백원), 고추짬뽕(1만1천원), 탕수육(1만8천원, 2만5천원, 3만원), 깐풍기(2만8천원) ",1~2만원대
790,부평,부산족발,RIBBON_ONE,"족발, 냉채족발, 오향장육(각 소 3만원, 중 3만5천원, 대 4만원, 특대 5만원) ",1~2만원대
791,부평,오구당당,RIBBON_ONE,"논우렁쌈밥(8천원), 제육우렁쌈밥(1만원), 주꾸미해물찜(중 3만2천원, 대 3만7천원) ",1만원 미만
792,부평,홍소족발,RIBBON_ONE,"족발, 냉채족발(각 소 3만원, 중 3만5천원, 대 4만원), 반반냉채(중 4만원, 대 5만원), 반반불족(중 3만5천원, 대 4만5천원), 물막국수(5천원), 비빔막국수(5천5백원) ",1~2만원대
793,부평,광천정육점식당,NOT,"소머리국밥(9천원, 특 1만1천원), 암소꽃등심(150g 3만5천원) , 육회(중 3만8천원, 대 5만원), 수육(중 3만원, 대 4만8천원), 소머리주물럭(중 2만5천원, 대 3만5천원) ",1~2만원대
794,부평,깡통골목원조비빔당면,NOT,"비빔당면, 김밥, 유부전골, 어묵(각 5천원), 물당면(6천원), 우동, 국수(각 4천5백원)",1만원 미만
795,부평,깡통골목할매유부전골,NOT,"유부전골, 유부보따리우동(각 5천원), 할매비빔당면(4천5백원) ",1만원 미만
796,부평,남도해물탕,NOT,"해물탕, 해물찜, 아귀탕, 아귀찜(각 소 3만8천원, 중 5만2천원, 대 6만3천원), 생굴회(1만원), 산낙지(1만5천원)",2~4만원대
797,부평,대정양곱창,NOT,"양곱창소금구이, 양념구이, 양곱창전골(각 소 3만원, 중 3만5천원, 대 4만원)",2~4만원대
798,부평,덕화원,NOT,"짬뽕, 간짜장(각 6천원, 곱빼기 8천원), 고추짬뽕(8천원, 곱빼기 1만원), 탕수육(중 2만원, 대 3만원), 깐풍기(2만8천원) ",1만원 미만
799,부평,두메산골,NOT,"청국장, 황태해장국, 한우국밥, 해물순두부(각 9천원), 버섯두부전골(1만2천원) ",1만원 미만
800,부평,떡사랑향기,NOT,떡케이크(2만5천원~9만원),2~4만원대
801,부평,멕코이치킨(부평점),NOT,"야채찜닭(2만3천원), 프라이드치킨(1만5천원), 양념치킨, 반반치킨, 마늘치킨, 통구이(각 1만6천원)",1~2만원대
802,부평,배두둑마을,NOT,"곤드레솥밥, 감자옹심이(각 8천원), 곤드레솥밥정식(1만원), 곤드레불고기(1만2천원), 곤드레국밥(7천원), 봉평메밀막국수, 비빔막국수(각 6천5백원)",1~2만원대
803,부평,부평막국수,NOT,"물막국수, 비빔막국수(각 8천원, 곱빼기 1만원), 돼지수육(1만원, 반접시 5천원), 녹두빈대떡, 메밀만두(각 6천원) ",1만원 미만
804,부평,부평통닭,NOT,"켄터키치킨, 통마리(각 1만5천원), 양념치킨, 반반치킨(각 1만6천원), 닭볶음탕(2만원), 닭백숙(1만8천원)",1~2만원대
805,부평,북경반점,NOT,"탕수육(1만6천원), 팔보채(2만6천원), 짜장(4천원), 짬뽕(5천원)",1~2만원대
806,부평,비하니,NOT,"커리(8천원~1만2천원), 탄두리치킨(반마리 9천원, 한마리 1만5천원), 런치세트(1만원~3만원), 세트(3만5천원, 5만원, 6만5천원) ",1~2만원대
807,부평,사랑방식당,NOT,"솔잎밥정식(1만2천원), 영양솥밥정식(8천원), 불고기정식(1만2천원), 솔잎보쌈(2만5천원), 더덕구이(1만5천원), 도토리묵(1만원)",1~2만원대
808,부평,산동포자,NOT,"홍소스즈토우, 꿔바로우, 경장육사, 가지튀김(각 1만5천원), 가지새우, 해파리냉채(각 2만원) ",1~2만원대
809,부평,새부평한우갈비,NOT,"갈비탕(7천원), 생갈비(170g 2만1천원), 갈비(170g 1만8천원), 소금구이(110g 1만8천원)",2~4만원대
810,부평,소문난김밥집,NOT,"김밥(1천5백원), 당면, 우동(각 3천5백원), 국수(2천5백원)",1만원 미만
811,부평,속초코다리냉면,NOT,"코다리냉면(7천원), 물냉면(6천원), 만두(5천5백원)",1만원 미만
812,부평,옥생관,NOT,"짜장면(5천원), 짬뽕, 우동, 볶음밥(각 6천원), 탕수육(1만8천원), 깐풍기(2만5천원), 양장피(3만원) ",1~2만원대
813,부평,이화양곱창,NOT,"특양(200g 2만원), 소금구이, 양념구이, 돌소금볶음, 돌양념볶음(각 200g 1만7천원), 전골(소 3만5천원원, 중 4만원, 대 4만5천원) ",1~2만원대
814,부평,장어한판,NOT,"장어(1kg 4만9천원), 특대한마리(3만5천원), 양념구이(2만6천원), 장어탕(6천원), 얼큰장어탕(7천원)",2~4만원대
815,불광,성너머집,RIBBON_ONE,"닭볶음탕(1인 1만3천원 2인 2만4천원 3인 3만6천원), 삼계탕(1만3천원), 닭곰탕(7천원), 낙지볶음(2만4천원), 성너머닭한마리(2인 3만원 3인 4만원)",1~2만원대
816,불광,중화원,RIBBON_ONE,"해물누룽지탕(2만4천원), 짜장면(4천5백원), 짬뽕(6천원), 삼선짬뽕(8천원), 고추잡채(2만8천원), 양장피, 오향장육(각 3만원), 탕수육(소 1만3천원, 대 1만7천원)",1~2만원대
817,불광,청일집,RIBBON_ONE,녹두빈대떡(1장 4천원),1만원 미만
818,불광,대로집,NOT,"뽈살(200~250g 9천원), 유통(200~250g 9천원), 감투(200~250g 9천원), 염통(200~250g 9천원)",1~2만원대
819,불광,홍진관,NOT,"짜장면(4천원), 짬뽕(4천5백원), 쟁반짜짱(5천원), 탕수육(1만2천원)",1~2만원대
820,사당,갯바위,RIBBON_TWO,"생대구탕, 생대구지리탕(각 2만4천원), 생우럭탕(2만5천원), 생민어탕(시가), 생곰치탕(2만 5천원), 봄도다리쑥국(2만 5천원)",2~4만원대
821,사당,성민양꼬치,RIBBON_TWO,"양꼬치(1만1천원), 양갈빗살꼬치(1만4천원), 양갈비, 동파육(각 1만5천원), 탕수육, 깐풍기, 깐풍오징어(각 1만3천원), 깐풍새우(1만7천원)",1~2만원대
822,사당,황소곱창,RIBBON_TWO,"곱창구이(300g 4만8천원), 대창구이(300g 4만4천원), 곱창모둠구이( 300g 4만원), 막창구이(300g 4만8천원), 염통구이(200g 3만5천원)",2~4만원대
823,사당,흑산도홍어,RIBBON_TWO,"국산홍어삼합(소 8만원, 대 12만원), 수입산홍어삼합(소 4만5천원, 대 7만원), 국산홍어사시미(8만5천원), 수입산홍어사시미(3만원), 홍어애탕, 홍어찜(각 3만원), 홍어무침(2만5천원), 홍어코스(4인 이상, 1인 5만원)",4~10만원대
